Date,Open,High,Low,Close,Adj Close,Volume
2015-12-22,8768.240234,8768.240234,8207.070313,8207.070313,8207.070313,45476
2015-12-23,8207.070313,8207.070313,8207.070313,8207.070313,8207.070313,24235
2015-12-24,8207.070313,8417.509766,8207.070313,8417.509766,8417.509766,155390
2015-12-28,8347.360352,8417.509766,8347.360352,8417.509766,8417.509766,77410
2015-12-29,8417.509766,8417.509766,8347.360352,8417.509766,8417.509766,39204
2015-12-30,8487.650391,8768.240234,8487.650391,8768.240234,8768.240234,103498
2015-12-31,8768.240234,9609.990234,8768.240234,9609.990234,9609.990234,236507
2016-01-04,8768.240234,9960.719727,8768.240234,9960.719727,9960.719727,139851
2016-01-05,9960.719727,10521.900391,9750.280273,10521.900391,10521.900391,278704
2016-01-06,10521.900391,10592.000000,10451.700195,10592.000000,10592.000000,269580
2016-01-07,10451.700195,10732.299805,10241.299805,10732.299805,10732.299805,265304
2016-01-08,10451.700195,10942.799805,10451.700195,10942.799805,10942.799805,275711
2016-01-11,10942.799805,11083.099609,10942.799805,11083.099609,11083.099609,329171
2016-01-12,11083.099609,11083.099609,10872.599609,10872.599609,10872.599609,197303
2016-01-13,10802.500000,10872.599609,10521.900391,10802.500000,10802.500000,170074
2016-01-14,10802.500000,11083.099609,10802.500000,11012.900391,11012.900391,124597
2016-01-15,11012.900391,11293.500000,11012.900391,11153.200195,11153.200195,32503
2016-01-19,10872.599609,11854.700195,10872.599609,11854.700195,11854.700195,228381
2016-01-20,11854.700195,12065.099609,11854.700195,12065.099609,12065.099609,237077
2016-01-21,11924.799805,12275.500000,11784.500000,12065.099609,12065.099609,159382
2016-01-22,12556.099609,13257.599609,12415.799805,13257.599609,13257.599609,249907
2016-01-25,13187.400391,13397.900391,13117.299805,13327.700195,13327.700195,90383
2016-01-26,13117.299805,13187.400391,12977.000000,13047.099609,13047.099609,26516
2016-01-27,13047.099609,14239.599609,13047.099609,14099.299805,14099.299805,73275
2016-01-28,14099.299805,14169.500000,13959.000000,14099.299805,14099.299805,131297
2016-01-29,13959.000000,14029.200195,13888.900391,13888.900391,13888.900391,60588
2016-02-01,13818.700195,13818.700195,12977.000000,13187.400391,13187.400391,228523
2016-02-02,13117.299805,13397.900391,12626.299805,13397.900391,13397.900391,152539
2016-02-03,13327.700195,13538.200195,13327.700195,13538.200195,13538.200195,24235
2016-02-04,13468.000000,13538.200195,13468.000000,13538.200195,13538.200195,5844
2016-02-05,13397.900391,13397.900391,13327.700195,13397.900391,13397.900391,4561
2016-02-08,13397.900391,13397.900391,13397.900391,13397.900391,13397.900391,0
2016-02-09,13397.900391,13397.900391,13397.900391,13397.900391,13397.900391,0
2016-02-10,13397.900391,13397.900391,13397.900391,13397.900391,13397.900391,0
2016-02-11,13397.900391,13397.900391,13397.900391,13397.900391,13397.900391,0
2016-02-12,13397.900391,13397.900391,13397.900391,13397.900391,13397.900391,0
2016-02-16,13327.700195,13818.700195,13327.700195,13748.599609,13748.599609,287686
2016-02-17,13748.599609,13959.000000,13748.599609,13959.000000,13959.000000,267157
2016-02-18,13959.000000,14309.799805,13959.000000,14309.799805,14309.799805,286403
2016-02-19,14309.799805,14309.799805,14309.799805,14309.799805,14309.799805,0
2016-02-22,14309.799805,14309.799805,14309.799805,14309.799805,14309.799805,0
2016-02-23,14309.799805,14309.799805,14309.799805,14309.799805,14309.799805,0
2016-02-24,13748.599609,14099.299805,13748.599609,14029.200195,14029.200195,168648
2016-02-25,13959.000000,14029.200195,13748.599609,13818.700195,13818.700195,262880
2016-02-26,13748.599609,13959.000000,13748.599609,13888.900391,13888.900391,81972
2016-02-29,13818.700195,13818.700195,13397.900391,13397.900391,13397.900391,39916
2016-03-01,13327.700195,13327.700195,12065.099609,12065.099609,12065.099609,64864
2016-03-02,10942.799805,11714.400391,10942.799805,11644.200195,11644.200195,272717
2016-03-03,11223.299805,11644.200195,10942.799805,11574.099609,11574.099609,660623
2016-03-04,11363.599609,12065.099609,11223.299805,11924.799805,11924.799805,560403
2016-03-07,11994.900391,12135.200195,11924.799805,12065.099609,12065.099609,202007
2016-03-08,11994.900391,12065.099609,11924.799805,12065.099609,12065.099609,237362
2016-03-09,11994.900391,12275.500000,11994.900391,12275.500000,12275.500000,254612
2016-03-10,12275.500000,12766.599609,12275.500000,12766.599609,12766.599609,614148
2016-03-11,12626.299805,12977.000000,12486.000000,12977.000000,12977.000000,464317
2016-03-14,12626.299805,12626.299805,12065.099609,12065.099609,12065.099609,370228
2016-03-15,12065.099609,12065.099609,11433.799805,11784.500000,11784.500000,67858
2016-03-16,11574.099609,11924.799805,11433.799805,11714.400391,11714.400391,676162
2016-03-17,11784.500000,11994.900391,11574.099609,11994.900391,11994.900391,1198216
2016-03-18,11994.900391,11994.900391,11714.400391,11854.700195,11854.700195,253186
2016-03-21,11854.700195,12065.099609,11854.700195,11854.700195,11854.700195,291392
2016-03-22,11854.700195,11924.799805,11784.500000,11784.500000,11784.500000,324609
2016-03-23,11784.500000,12205.400391,11784.500000,12205.400391,12205.400391,228381
2016-03-24,12135.200195,12626.299805,11854.700195,12556.099609,12556.099609,465173
2016-03-28,12556.099609,12836.700195,12345.700195,12696.400391,12696.400391,577082
2016-03-29,12696.400391,13047.099609,12556.099609,13047.099609,13047.099609,108203
2016-03-30,12977.000000,13117.299805,12486.000000,12906.799805,12906.799805,46189
2016-03-31,12766.599609,12836.700195,12415.799805,12415.799805,12415.799805,47044
2016-04-01,12275.500000,12626.299805,11994.900391,12486.000000,12486.000000,148404
2016-04-04,12626.299805,13327.700195,12556.099609,13327.700195,13327.700195,114048
2016-04-05,12906.799805,13047.099609,12135.200195,12977.000000,12977.000000,353548
2016-04-06,12626.299805,13538.200195,12275.500000,13538.200195,13538.200195,229521
